"Year","Month","Class","Type","Longitude","Latitude","Time.Range","Time"
"2018",7,1,"Injury",-73.9473267222907,40.6291665654958,"12-15",14
"2018",7,1,"Injury",-73.9630746408471,40.6494395486227,"15-18",17
"2018",7,1,"Injury",-73.952300359644,40.5925140216777,"9-12",11
"2018",7,1,"Injury",-73.9283163810125,40.625784521287,"15-18",17
"2018",7,1,"Injury",-73.988558986155,40.7691158163143,"12-15",14
"2018",7,1,"Injury",-73.9886386280805,40.7229337184953,"0-3",2
"2018",7,1,"Injury",-73.9904673946827,40.6867277510343,"6-9",8
"2018",7,1,"Injury",-74.0062979920517,40.6776037934417,"18-21",20
"2018",7,1,"Injury",-74.0015212886607,40.6259833428274,"12-15",14
"2018",7,1,"Injury",-73.8717924419105,40.7533256687959,"12-15",14
"2018",7,1,"Injury",-73.9118335378594,40.8035579552998,"15-18",17
"2018",7,1,"Injury",-74.0001227673719,40.730431387668,"12-15",14
"2018",7,1,"Injury",-73.990222521669,40.668548096494,"21-24",23
"2018",7,1,"Injury",-73.858657722701,40.7422718987495,"15-18",17
"2018",7,1,"Injury",-74.0199575484581,40.6288378173278,"12-15",14
"2018",7,1,"Injury",-73.9286426909799,40.6932410113524,"18-21",20
"2018",7,1,"Injury",-73.9448277095834,40.6160462081868,"18-21",20
"2018",7,1,"Injury",-73.8361147654933,40.7118251448667,"9-12",11
"2018",7,1,"Injury",-73.9895906354358,40.6271171224656,"15-18",17
"2018",7,1,"Injury",-73.9105858965671,40.8246338149776,"18-21",20
"2018",7,1,"Injury",-73.8953938038676,40.7031302131604,"3-6",5
"2018",7,1,"Injury",-73.8678269107844,40.7446294559724,"21-24",23
"2018",7,1,"Injury",-73.9997569084711,40.6414671489844,"6-9",8
"2018",7,1,"Injury",-73.9968399396811,40.7373608876113,"15-18",17
"2018",7,1,"Injury",-73.9728618771894,40.6932484153239,"18-21",20
"2018",7,1,"Injury",-73.9900740274276,40.5760414980265,"9-12",11
"2018",7,1,"Injury",-73.9688886205949,40.7641609437061,"18-21",20
"2018",7,1,"Injury",-74.0056577711195,40.726435106354,"15-18",17
"2018",7,1,"Injury",-73.9072381202145,40.6878899275456,"15-18",17
"2018",7,1,"Injury",-73.8154139921479,40.5838919893709,"15-18",17
"2018",7,1,"Injury",-73.9552823340865,40.7885844542806,"0-3",2
"2018",7,1,"Injury",-73.9810584705687,40.7332114134587,"18-21",20
"2018",7,1,"Injury",-73.9534767321699,40.8019166391257,"12-15",14
"2018",7,1,"Injury",-73.9110671171947,40.7029980475494,"9-12",11
"2018",7,1,"Injury",-73.9763162846135,40.6825086111651,"18-21",20
"2018",7,1,"Injury",-73.9525560989564,40.8015292475653,"6-9",8
"2018",7,1,"Injury",-73.9915391944291,40.6355823625903,"9-12",11
"2018",7,1,"Injury",-73.9960307863189,40.7201807432413,"15-18",17
"2018",7,1,"Injury",-73.9913041537285,40.7173816807432,"21-24",23
"2018",7,1,"Injury",-73.9390768321176,40.8216373910038,"18-21",20
"2018",7,1,"Injury",-73.7960900895177,40.703294136063,"15-18",17
"2018",7,1,"Injury",-73.9362269447602,40.8204382539816,"15-18",17
"2018",7,1,"Injury",-73.9419307881465,40.7007252324161,"9-12",11
"2018",7,1,"Injury",-73.9388398988595,40.837229760956,"15-18",17
"2018",7,1,"Injury",-73.9410300973557,40.7046361752713,"0-3",2
"2018",7,1,"Injury",-73.8432438142504,40.7553368020099,"0-3",2
"2018",7,1,"Injury",-73.8709943586213,40.6755369837676,"12-15",14
"2018",7,1,"Injury",-73.9611088686147,40.6640623227812,"18-21",20
"2018",7,1,"Injury",-73.9831679608596,40.7561402209797,"18-21",20
"2018",7,1,"Injury",-73.995698789513,40.7187767287396,"15-18",17
"2018",7,1,"Injury",-73.7405227508063,40.6741782509947,"6-9",8
"2018",7,1,"Injury",-73.9018526843289,40.6942753521305,"12-15",14
"2018",7,1,"Injury",-73.9452963318688,40.8283999757065,"12-15",14
"2018",7,1,"Injury",-73.9724772988848,40.6515205236538,"15-18",17
"2018",7,1,"Injury",-73.9063299187204,40.8126670728622,"15-18",17
"2018",7,1,"Injury",-73.9561115577568,40.6833327546673,"15-18",17
"2018",7,1,"Injury",-73.9372480363998,40.7127827403946,"18-21",20
"2018",7,1,"Injury",-73.955999087642,40.7678038912141,"9-12",11
"2018",7,1,"Injury",-73.9626932818722,40.6878191760584,"21-24",23
"2018",7,1,"Injury",-73.9168971161129,40.6195704012316,"15-18",17
"2018",7,1,"Injury",-73.8715334613458,40.842514280134,"6-9",8
"2018",7,1,"Injury",-73.7980310301687,40.6916209352444,"18-21",20
"2018",7,1,"Injury",-73.9876151211324,40.770415442203,"0-3",2
"2018",7,1,"Injury",-73.9416192262372,40.7986236377961,"15-18",17
"2018",7,1,"Injury",-73.9572724919354,40.6906934768843,"12-15",14
"2018",7,1,"Injury",-73.9850734229302,40.7190832924193,"18-21",20
"2018",7,1,"Injury",-73.9593292646484,40.6529281776741,"6-9",8
"2018",7,1,"Injury",-73.9163491909693,40.6688511923413,"9-12",11
"2018",7,1,"Injury",-73.9780269790944,40.7294330586706,"15-18",17
"2018",7,1,"Injury",-73.8981922465718,40.7579548263345,"18-21",20
"2018",7,1,"Injury",-73.849514322969,40.8957182151403,"21-24",23
"2018",7,1,"Injury",-73.99670935076,40.6202735217055,"18-21",20
"2018",7,1,"Injury",-73.9580037143075,40.7108640906061,"15-18",17
"2018",7,1,"Injury",-73.8521636958411,40.7329469917428,"21-24",23
"2018",7,1,"Injury",-73.9403688475373,40.8147743103578,"18-21",20
"2018",7,1,"Injury",-74.0037124596789,40.6411158509094,"15-18",17
"2018",7,1,"Injury",-73.9116805159768,40.7679629643007,"15-18",17
"2018",7,1,"Injury",-73.9925914170918,40.5881063199502,"18-21",20
"2018",7,1,"Injury",-73.9660995910938,40.7162061116815,"9-12",11
"2018",7,1,"Injury",-73.9680542184745,40.6842049025842,"18-21",20
"2018",7,1,"Injury",-73.9783874715958,40.6011516691362,"15-18",17
"2018",7,1,"Injury",-73.9229590810641,40.6841476612665,"15-18",17
"2018",7,1,"Injury",-73.9945845471135,40.7136904201003,"9-12",11
"2018",7,1,"Injury",-73.9122109481223,40.7806056682739,"18-21",20
"2018",7,1,"Injury",-73.9408606315254,40.8083342669575,"12-15",14
"2018",7,1,"Injury",-73.8545555219429,40.7519619172994,"21-24",23
"2018",7,1,"Injury",-73.9199659047084,40.6694763720588,"12-15",14
"2018",7,1,"Injury",-73.9492787113001,40.8076680822043,"15-18",17
"2018",7,1,"Injury",-73.887554377594,40.7663599470677,"15-18",17
"2018",7,1,"Injury",-73.9640726304201,40.6793785659095,"15-18",17
"2018",7,1,"Injury",-73.9640195115001,40.8113306820555,"12-15",14
"2018",7,1,"Injury",-73.8966490963683,40.6561181453769,"15-18",17
"2018",7,1,"Injury",-74.0149612522275,40.7047597962927,"12-15",14
"2018",7,1,"Injury",-73.9868672660494,40.7000719198835,"15-18",17
"2018",7,1,"Injury",-73.9899029607552,40.7344347889583,"18-21",20
"2018",7,1,"Injury",-73.9825562929994,40.7313501328312,"12-15",14
"2018",7,1,"Injury",-73.9978208590914,40.7614995319281,"15-18",17
"2018",7,1,"Injury",-73.9526843606882,40.7270985279552,"18-21",20
"2018",7,1,"Injury",-73.9545248419007,40.6428875865606,"15-18",17
"2018",7,1,"Injury",-73.966701875518,40.7573808031591,"0-3",2
"2018",7,1,"Injury",-73.947773304031,40.6339981555243,"9-12",11
"2018",7,1,"Injury",-73.9588587469931,40.6986773252064,"9-12",11
"2018",7,1,"Injury",-73.945462935888,40.6642261029258,"12-15",14
"2018",7,1,"Injury",-73.9547676326533,40.639624446384,"21-24",23
"2018",7,1,"Injury",-74.1259566594107,40.6338587018587,"21-24",23
"2018",7,1,"Injury",-73.9335764485841,40.8027521796048,"18-21",20
"2018",7,1,"Injury",-73.9327911936992,40.7541945378671,"12-15",14
"2018",7,1,"Injury",-73.9007881911125,40.8599765796168,"12-15",14
"2018",7,1,"Injury",-73.9837301542687,40.7604570872996,"12-15",14
"2018",7,1,"Injury",-73.9239102049235,40.8398311832614,"21-24",23
"2018",7,2,"Injury",-73.9858598301258,40.6165219228914,"21-24",23
"2018",7,1,"Injury",-73.8610113395395,40.8345966482702,"0-3",2
"2018",7,1,"Injury",-73.9273234585646,40.7474850493751,"0-3",2
"2018",7,1,"Injury",-73.9323370903206,40.8487350147426,"15-18",17
"2018",7,1,"Injury",-73.929842527614,40.7030468091435,"15-18",17
"2018",7,1,"Injury",-73.9813920456567,40.7372221180835,"18-21",20
"2018",7,1,"Injury",-73.8731987965955,40.6833625534143,"9-12",11
"2018",7,1,"Injury",-73.9222995041586,40.6719002609177,"0-3",2
"2018",7,1,"Injury",-74.0020777176887,40.7167308945826,"15-18",17
"2018",7,1,"Injury",-73.9866313441697,40.7179280767173,"12-15",14
"2018",7,1,"Injury",-74.0074050556084,40.6479050285749,"12-15",14
"2018",7,1,"Injury",-73.9155054870956,40.6925940219861,"18-21",20
"2018",7,1,"Injury",-74.0060203949806,40.7061423615261,"0-3",2
"2018",7,1,"Injury",-73.9413766373853,40.6780082299269,"21-24",23
"2018",7,1,"Injury",-73.9553684568098,40.804419864304,"6-9",8
"2018",7,1,"Injury",-73.9611442298364,40.7075235948203,"15-18",17
"2018",7,1,"Injury",-73.931203227662,40.6936919005093,"15-18",17
"2018",7,1,"Injury",-73.9963477720744,40.6275107745718,"21-24",23
"2018",7,1,"Injury",-73.9293410413952,40.8672572398514,"15-18",17
"2018",7,1,"Injury",-73.9536841277415,40.8253123984729,"21-24",23
"2018",7,1,"Injury",-73.9047757682891,40.6461161735058,"6-9",8
"2018",7,1,"Injury",-73.941892043266,40.6511693454847,"18-21",20
"2018",7,1,"Injury",-73.9726347479386,40.6508620126577,"12-15",14
"2018",7,1,"Injury",-73.9424014789003,40.6558848095993,"9-12",11
"2018",7,1,"Injury",-73.8762436552449,40.768128317063,"21-24",23
"2018",7,1,"Injury",-73.9498235811464,40.7168569466267,"12-15",14
"2018",7,1,"Injury",-73.9716960918702,40.7603126597174,"15-18",17
"2018",7,1,"Injury",-73.9988117228314,40.7230214080032,"18-21",20
"2018",7,1,"Injury",-73.8679848884584,40.7501833449184,"15-18",17
"2018",7,1,"Injury",-73.9677270590546,40.7628516510065,"18-21",20
"2018",7,1,"Injury",-74.0022033724876,40.7296532543055,"21-24",23
"2018",7,1,"Injury",-73.9563852973431,40.6750498988251,"15-18",17
"2018",7,1,"Injury",-73.9124321370691,40.7697398089841,"9-12",11
"2018",7,1,"Injury",-73.9073367900994,40.6715058051731,"0-3",2
"2018",7,1,"Injury",-74.0016930432051,40.7355345898346,"15-18",17
"2018",7,1,"Injury",-73.9941733527509,40.7665045963679,"9-12",11
"2018",7,1,"Injury",-73.9397960375904,40.5895655918863,"12-15",14
"2018",7,1,"Injury",-73.9269669790047,40.6874378174841,"12-15",14
"2018",7,1,"Injury",-73.9479015682941,40.7929325623856,"15-18",17
"2018",7,1,"Injury",-73.9673522928828,40.6956950659993,"6-9",8
"2018",7,1,"Injury",-73.9018091935689,40.7385637709285,"21-24",23
"2018",7,1,"Injury",-73.9010229058246,40.8476684740529,"15-18",17
"2018",7,1,"Injury",-73.938451402492,40.846192153064,"18-21",20
"2018",7,1,"Injury",-73.9786249358244,40.6898307258053,"18-21",20
"2018",7,1,"Injury",-73.9269027995837,40.7573788393322,"21-24",23
"2018",7,1,"Injury",-73.9557406698614,40.6107148257394,"9-12",11
"2018",7,1,"Injury",-73.8775762742304,40.664192960927,"9-12",11
"2018",7,1,"Injury",-73.9870000149382,40.6877731148821,"18-21",20
"2018",7,1,"Injury",-73.9140473837216,40.6350125865454,"18-21",20
"2018",7,1,"Injury",-74.1111765703418,40.6347394863724,"6-9",8
"2018",7,1,"Injury",-73.9472619182327,40.5774995948371,"21-24",23
"2018",7,1,"Injury",-73.9199078260372,40.6443295795587,"21-24",23
"2018",7,1,"Injury",-73.9307322541878,40.8193608016654,"15-18",17
"2018",7,1,"Injury",-73.8727735682563,40.7488129573563,"6-9",8
"2018",7,1,"Injury",-73.8958672496675,40.6718928437267,"21-24",23
"2018",7,1,"Injury",-73.8663613083144,40.8405926844052,"12-15",14
"2018",7,1,"Injury",-73.9455166357362,40.6196056102019,"18-21",20
"2018",7,1,"Injury",-73.9827810916569,40.6733987589471,"9-12",11
"2018",7,1,"Injury",-74.0260396046738,40.6357411883433,"12-15",14
"2018",7,1,"Injury",-73.9044200318599,40.8703612753563,"18-21",20
"2018",7,1,"Injury",-74.1523527857326,40.5909361790248,"12-15",14
"2018",7,1,"Injury",-73.9433880204746,40.6952889882368,"6-9",8
"2018",7,1,"Injury",-74.0036028043458,40.7136454295271,"15-18",17
"2018",7,1,"Injury",-73.9041803646647,40.8121248196681,"6-9",8
"2018",7,1,"Injury",-73.8389295445507,40.5792351755965,"9-12",11
"2018",7,1,"Injury",-73.9292371373361,40.7378089854488,"9-12",11
"2018",7,1,"Injury",-73.980885745113,40.7592706678052,"6-9",8
"2018",7,1,"Injury",-73.9967717578039,40.7254319428665,"15-18",17
"2018",7,1,"Injury",-73.9948460108567,40.6357614734762,"18-21",20
"2018",7,2,"Injury",-73.9292199768527,40.8190588814363,"18-21",20
"2018",7,1,"Injury",-73.9120571012485,40.8350125956023,"18-21",20
"2018",7,1,"Injury",-73.9472444388147,40.7113244703912,"6-9",8
"2018",7,1,"Injury",-73.9525297496327,40.8032165286723,"18-21",20
"2018",7,1,"Injury",-73.9920361195596,40.6036510954546,"18-21",20
"2018",7,1,"Injury",-73.9181720533241,40.7410471564616,"12-15",14
"2018",7,1,"Injury",-73.9334425331621,40.6256556770186,"15-18",17
"2018",7,1,"Injury",-73.9082316506441,40.6674248986547,"6-9",8
"2018",7,1,"Injury",-73.9572093549517,40.6635173958149,"12-15",14
"2018",7,1,"Injury",-73.9870247811318,40.601533736721,"21-24",23
"2018",7,1,"Injury",-73.9144952358331,40.8055613732205,"15-18",17
"2018",7,1,"Injury",-73.8250886624329,40.5811834412849,"15-18",17
"2018",7,1,"Injury",-73.931290549372,40.6670153169709,"21-24",23
"2018",7,1,"Injury",-73.9666158170552,40.7532434236793,"15-18",17
"2018",7,1,"Injury",-73.819620577897,40.605812991268,"15-18",17
"2018",7,1,"Injury",-73.968163039389,40.6119518423675,"15-18",17
"2018",7,1,"Injury",-73.8613863951843,40.7599631789159,"6-9",8
"2018",7,1,"Injury",-73.918897763229,40.7421865506184,"18-21",20
"2018",7,1,"Injury",-73.9237671882091,40.8644036248148,"21-24",23
"2018",7,1,"Injury",-73.9336455807809,40.6278113784169,"9-12",11
"2018",7,1,"Injury",-73.8940423645232,40.6647520927874,"6-9",8
"2018",7,1,"Injury",-73.9452130854293,40.7825707448292,"18-21",20
"2018",7,1,"Injury",-73.9513189490666,40.6891318493559,"18-21",20
"2018",7,1,"Injury",-73.9998533043336,40.7217917865095,"12-15",14
"2018",7,1,"Injury",-73.9977628603039,40.7168139277307,"12-15",14
"2018",7,1,"Injury",-73.9308934394575,40.7065145143633,"9-12",11
"2018",7,3,"Injury",-73.9819383957576,40.579199708033,"18-21",20
"2018",7,1,"Injury",-73.9854438990695,40.7316578055163,"12-15",14
"2018",7,1,"Injury",-73.9493787351813,40.7021588892151,"15-18",17
"2018",7,1,"Injury",-73.9792800821292,40.7235053395512,"6-9",8
"2018",7,1,"Injury",-73.9006977688293,40.7017696085774,"21-24",23
"2018",7,1,"Injury",-73.9193207286256,40.6970603951176,"21-24",23
"2018",7,1,"Injury",-73.9059722143496,40.6402382475417,"21-24",23
"2018",7,1,"Injury",-73.9420302371168,40.6711853758393,"21-24",23
"2018",7,1,"Injury",-73.879342844995,40.7127264910608,"9-12",11
"2018",7,1,"Injury",-73.917266326676,40.6833032230125,"18-21",20
"2018",7,1,"Injury",-73.933798305596,40.6698904767487,"0-3",2
"2018",7,1,"Injury",-73.9708411384182,40.6463785697684,"15-18",17
"2018",7,1,"Injury",-73.9016322629432,40.7163165639696,"15-18",17
"2018",7,1,"Injury",-73.9412386159779,40.7552344139328,"18-21",20
"2018",7,1,"Injury",-73.9729757105514,40.5902404933854,"12-15",14
"2018",7,1,"Injury",-74.0256601106673,40.6293777092614,"6-9",8
"2018",7,1,"Injury",-73.9615967079055,40.6531730064072,"6-9",8
"2018",7,1,"Injury",-73.8441574113188,40.8891762170574,"18-21",20
"2018",7,1,"Injury",-73.9102350136817,40.8475562269934,"12-15",14
"2018",7,1,"Injury",-73.8612478386048,40.8863964858541,"9-12",11
"2018",7,1,"Injury",-73.9285685008356,40.6805065834611,"18-21",20
"2018",7,1,"Injury",-73.8361803675753,40.8607556008919,"18-21",20
"2018",7,1,"Injury",-73.9529747531491,40.7360791375579,"12-15",14
"2018",7,1,"Injury",-73.9339552256006,40.5996349039756,"12-15",14
"2018",7,1,"Injury",-73.863362051696,40.6947737873748,"0-3",2
"2018",7,1,"Injury",-73.911048446121,40.6971266291308,"12-15",14
"2018",7,1,"Injury",-73.8845365712089,40.674888519455,"21-24",23
"2018",7,2,"Injury",-73.9749363316155,40.7460777953097,"18-21",20
"2018",7,1,"Injury",-73.9830694696593,40.7306552250933,"9-12",11
"2018",7,1,"Injury",-73.8988185377055,40.6608606581514,"9-12",11
"2018",7,1,"Injury",-73.8539014278807,40.7324271570854,"6-9",8
"2018",7,1,"Injury",-74.0034562064297,40.6241227815631,"15-18",17
"2018",7,1,"Injury",-73.8802992673985,40.8401295947801,"15-18",17
"2018",7,1,"Injury",-73.9671040804342,40.7090542680385,"6-9",8
"2018",7,1,"Injury",-74.0052027066205,40.6465772278551,"18-21",20
"2018",7,1,"Injury",-73.9554861719977,40.6801946364628,"18-21",20
"2018",7,1,"Injury",-74.0892973369068,40.6464584965781,"12-15",14
"2018",7,1,"Injury",-74.0235567600263,40.6272425229822,"9-12",11
"2018",7,1,"Injury",-73.9604143062877,40.781524267162,"12-15",14
"2018",7,1,"Injury",-73.9176862697933,40.8160812414872,"9-12",11
"2018",7,1,"Injury",-73.8587884444369,40.8242086363947,"18-21",20
"2018",7,1,"Injury",-73.9402628150641,40.7509670994795,"6-9",8
"2018",7,1,"Injury",-73.7857373090344,40.6723850333312,"15-18",17
"2018",7,1,"Injury",-73.8037102620094,40.6956379091943,"15-18",17
"2018",7,1,"Injury",-74.0027505882224,40.6523848314001,"15-18",17
"2018",7,1,"Injury",-73.9581816735716,40.8055967903736,"15-18",17
"2018",7,1,"Injury",-73.8694245859676,40.7491568503444,"15-18",17
"2018",7,1,"Injury",-73.8675141297254,40.7493757062915,"21-24",23
"2018",7,1,"Injury",-73.8452505230339,40.8341894466012,"0-3",2
"2018",7,1,"Injury",-73.9138400027804,40.8241879890657,"21-24",23
"2018",7,1,"Injury",-73.902290142283,40.7046081883435,"21-24",23
"2018",7,1,"Injury",-74.0112483501151,40.7083047002312,"9-12",11
"2018",7,1,"Injury",-74.0022081951287,40.7216211377905,"3-6",5
"2018",7,1,"Injury",-73.9599433086439,40.5819592669209,"0-3",2
"2018",7,1,"Injury",-73.9018364873006,40.6652016106703,"15-18",17
"2018",7,1,"Injury",-73.8536056840351,40.7474968273297,"15-18",17
"2018",7,1,"Injury",-73.858029292343,40.8747042563797,"12-15",14
"2018",7,1,"Injury",-73.9687394927628,40.6977598490864,"12-15",14
"2018",7,1,"Injury",-73.9636635779643,40.6828066323996,"6-9",8
"2018",7,1,"Injury",-73.9048294802332,40.8450301909193,"21-24",23
"2018",7,1,"Injury",-73.933887737267,40.6689504446322,"18-21",20
"2018",7,1,"Injury",-73.9386030802125,40.7998829051635,"9-12",11
"2018",7,1,"Injury",-73.8511959047416,40.7529621596641,"6-9",8
"2018",7,1,"Injury",-74.0011291750432,40.7416680969406,"21-24",23
"2018",7,1,"Injury",-73.9679259665863,40.6317439517454,"18-21",20
"2018",7,1,"Injury",-73.944676018998,40.7915695385568,"21-24",23
"2018",7,1,"Injury",-73.8209890839341,40.7194498478064,"9-12",11
"2018",7,1,"Injury",-73.9743188349403,40.6320905734239,"15-18",17
"2018",7,1,"Injury",-73.9472480873856,40.7001049080868,"21-24",23
"2018",7,1,"Injury",-73.8137130031111,40.8645923938926,"18-21",20
"2018",7,1,"Injury",-74.0060686986547,40.7351332121313,"9-12",11
"2018",7,1,"Injury",-73.9377511627337,40.8348905754221,"6-9",8
"2018",7,1,"Injury",-73.8809084135533,40.7017098248941,"15-18",17
"2018",7,1,"Injury",-73.9266758251051,40.6859706950324,"18-21",20
"2018",7,1,"Injury",-73.991685019668,40.7597289146173,"12-15",14
"2018",7,1,"Injury",-73.9782307327428,40.7206742860774,"21-24",23
"2018",7,1,"Injury",-73.9661884168455,40.6197736435077,"9-12",11
"2018",7,1,"Injury",-73.943973478188,40.6800881276936,"18-21",20
"2018",7,1,"Injury",-73.9481386648663,40.8295984576473,"15-18",17
"2018",7,1,"Injury",-73.8740120307552,40.7504134839602,"18-21",20
"2018",7,2,"Injury",-73.9541224217816,40.7000722563155,"21-24",23
"2018",7,2,"Injury",-73.9213906613461,40.766894103364,"12-15",14
"2018",7,1,"Injury",-73.9986122562265,40.7322154294261,"0-3",2
"2018",7,1,"Injury",-73.9517758761995,40.7150215591608,"21-24",23
"2018",7,1,"Injury",-74.0103298526812,40.6313015829823,"15-18",17
"2018",7,1,"Injury",-73.8946752963392,40.8855326483156,"6-9",8
"2018",7,1,"Injury",-73.9633311540974,40.6755607709128,"0-3",2
"2018",7,1,"Injury",-73.8359631242185,40.721677166395,"9-12",11
"2018",7,2,"Injury",-73.9511654866915,40.8101728938091,"15-18",17
"2018",7,1,"Injury",-73.985948567371,40.7465358529652,"15-18",17
"2018",7,1,"Injury",-73.9574635986683,40.6423716684699,"15-18",17
"2018",7,1,"Injury",-73.9899716724101,40.7126463379464,"15-18",17
"2018",7,1,"Injury",-73.9413644943402,40.8481835073153,"6-9",8
"2018",7,1,"Injury",-73.9907745630117,40.6083522738416,"21-24",23
"2018",7,1,"Injury",-73.9369420542805,40.5839617772864,"21-24",23
"2018",7,1,"Injury",-73.8791259801724,40.6816750276484,"15-18",17
"2018",7,1,"Injury",-73.9265469853708,40.6523913696225,"21-24",23
"2018",7,1,"Injury",-73.96056401352,40.5777988891142,"12-15",14
"2018",7,1,"Injury",-73.8913914556263,40.7466410028273,"15-18",17
"2018",7,1,"Injury",-73.9783886260648,40.6844233405964,"6-9",8
"2018",7,1,"Injury",-73.9482730134271,40.8039572034513,"18-21",20
"2018",7,1,"Injury",-73.8243310191894,40.7767430695346,"18-21",20
"2018",7,1,"Injury",-73.9256536141634,40.758922172473,"9-12",11
"2018",7,1,"Injury",-73.9592385378062,40.6996683489162,"18-21",20
"2018",7,1,"Injury",-73.969394113573,40.7576995263938,"9-12",11
"2018",7,1,"Injury",-73.8637034237198,40.7469062301475,"21-24",23
"2018",7,1,"Injury",-73.8862897543066,40.6527688991622,"0-3",2
"2018",7,1,"Injury",-73.907709197863,40.7660831378584,"21-24",23
"2018",7,1,"Injury",-73.8802723927808,40.686280359974,"12-15",14
"2018",7,1,"Injury",-73.9396256996594,40.8301558367344,"15-18",17
"2018",7,1,"Injury",-73.9492452624041,40.7133203074281,"18-21",20
"2018",7,1,"Injury",-73.9847898709779,40.6709891922705,"21-24",23
"2018",7,1,"Injury",-73.8825845925609,40.6738618830995,"21-24",23
"2018",7,1,"Injury",-73.9273296847678,40.8606466838131,"21-24",23
"2018",7,1,"Injury",-73.8877275743533,40.8119354812626,"15-18",17
"2018",7,1,"Injury",-73.9406642932965,40.8347313655149,"12-15",14
"2018",7,1,"Injury",-73.9193764995602,40.6993919066574,"15-18",17
"2018",7,1,"Injury",-73.7476950785747,40.7214252243459,"15-18",17
"2018",7,2,"Injury",-73.9857663420574,40.7177236750514,"18-21",20
"2018",7,1,"Injury",-73.8868137313589,40.6620138227231,"12-15",14
"2018",7,1,"Injury",-74.004419303309,40.654309112731,"6-9",8
"2018",7,1,"Injury",-73.9822281384301,40.72784589765,"12-15",14
"2018",7,1,"Injury",-73.9250633133468,40.7710103131104,"15-18",17
"2018",7,1,"Injury",-73.9840638024752,40.5957827181448,"0-3",2
"2018",7,1,"Injury",-73.9129545079717,40.8142693332391,"6-9",8
"2018",7,1,"Injury",-73.9219737631706,40.6790774878069,"9-12",11
"2018",7,1,"Injury",-73.9648007953615,40.7599821379481,"3-6",5
"2018",7,1,"Injury",-73.9177973171443,40.8287587413822,"18-21",20
"2018",7,1,"Injury",-73.9875844386467,40.6359370061332,"12-15",14
"2018",7,1,"Injury",-73.8987939147254,40.8301046478517,"12-15",14
"2018",7,1,"Injury",-73.9774350610679,40.7495398942285,"15-18",17
"2018",7,1,"Injury",-73.9958740953309,40.7386859447127,"18-21",20
"2018",7,1,"Injury",-73.8956516672196,40.7426855007527,"15-18",17
"2018",7,1,"Injury",-73.9606064927157,40.761487396482,"15-18",17
"2018",7,1,"Injury",-73.9035210912719,40.8350100293319,"21-24",23
"2018",7,1,"Injury",-73.9782741601669,40.6851959511303,"21-24",23
"2018",7,1,"Injury",-73.8764775601856,40.7389036605444,"12-15",14
"2018",7,1,"Injury",-73.9234737919035,40.8254132189714,"18-21",20
"2018",7,1,"Injury",-73.7582430909059,40.6990836380209,"15-18",17
"2018",7,1,"Injury",-73.9995558911026,40.7336105941626,"21-24",23
"2018",7,1,"Injury",-73.9710491908267,40.6752371116188,"15-18",17
"2018",7,1,"Injury",-73.9808890231586,40.6757783682196,"0-3",2
"2018",7,1,"Injury",-73.9924021266151,40.7124623694315,"21-24",23
"2018",7,1,"Injury",-73.9928383061831,40.6619084798722,"18-21",20
"2018",7,1,"Injury",-73.9883904453906,40.7591641851972,"18-21",20
"2018",7,1,"Injury",-73.8700598383673,40.8782903160769,"9-12",11
"2018",7,1,"Injury",-73.8936703642555,40.6748217699542,"15-18",17
"2018",7,1,"Injury",-73.7942776744059,40.7326961440159,"9-12",11
"2018",7,1,"Injury",-73.7512124700347,40.7073065780666,"18-21",20
"2018",7,1,"Injury",-73.9220019007311,40.7408903160756,"12-15",14
"2018",7,1,"Injury",-73.9862276130717,40.6579204812756,"15-18",17
"2018",7,1,"Injury",-73.8615627416624,40.8655494633718,"9-12",11
"2018",7,1,"Injury",-73.8232303261119,40.7198709500751,"0-3",2
"2018",7,1,"Injury",-73.9069233427797,40.654738419195,"21-24",23
"2018",7,1,"Injury",-73.9445377894909,40.8090702349126,"12-15",14
"2018",7,2,"Injury",-73.8653445391912,40.7557997293784,"18-21",20
"2018",7,1,"Injury",-73.9928957784597,40.7199721508068,"15-18",17
"2018",7,1,"Injury",-73.9887793168064,40.7339653979259,"15-18",17
"2018",7,1,"Injury",-73.8144393186501,40.7044021491032,"12-15",14
"2018",7,1,"Injury",-73.7916540053737,40.7048566706162,"15-18",17
"2018",7,1,"Injury",-73.9672720322539,40.6072557239225,"18-21",20
"2018",7,1,"Injury",-73.8900134109581,40.755070814103,"18-21",20
"2018",7,1,"Injury",-73.8898613282078,40.8361281134877,"15-18",17
"2018",7,1,"Injury",-73.9461864848832,40.7456126809114,"18-21",20
"2018",7,1,"Injury",-73.9687909913355,40.6392559314815,"18-21",20
"2018",7,1,"Injury",-73.9504058892306,40.706652744831,"12-15",14
"2018",7,1,"Injury",-73.9835350082879,40.7260527827186,"18-21",20
"2018",7,1,"Injury",-73.9601968892919,40.6984627262319,"15-18",17
"2018",7,1,"Injury",-73.9707506393815,40.761608699741,"15-18",17
"2018",7,1,"Injury",-73.8446399114862,40.6802953762918,"18-21",20
"2018",7,1,"Injury",-73.9601050956451,40.5834083561657,"21-24",23
"2018",7,1,"Injury",-73.9299641300816,40.6982499272422,"21-24",23
"2018",7,1,"Injury",-73.9177607352654,40.6938772933248,"15-18",17
"2018",7,1,"Injury",-73.9111072366696,40.6946869678085,"18-21",20
